,index,site_b,time_b,hs_b,hmax_b,tp_b,tm01_b,tm02_b,dpm_b,dm_b,dspr_b,hs_sa_b,hmax_sa_b,tm01_sa_b,tm02_sa_b,dm_sa_b,dspr_sa_b,hs_sw_b,hmax_sw_b,tm01_sw_b,tm02_sw_b,dm_sw_b,dspr_sw_b,index,site_a,time_a,hs_a,hmax_a,tp_a,tm01_a,tm02_a,dpm_a,dm_a,dspr_a,hs_sa_a,hmax_sa_a,tm01_sa_a,tm02_sa_a,dm_sa_a,dspr_sa_a,hs_sw_a,hmax_sw_a,tm01_sw_a,tm02_sw_a,dm_sw_a,dspr_sw_a,index,site_c,time_c,hs_c,hmax_c,tp_c,tm01_c,tm02_c,dpm_c,dm_c,dspr_c,hs_sa_c,hmax_sa_c,tm01_sa_c,tm02_sa_c,dm_sa_c,dspr_sa_c,hs_sw_c,hmax_sw_c,tm01_sw_c,tm02_sw_c,dm_sw_c,dspr_sw_c
7,33,563.0,2023-03-02 19:00:00,1.5716470917780703,2.8129585313076233,8.620468,6.598770852510566,5.940163136820972,107.86245,115.365524,47.279918434252956,1.1980654996173463,2.1759233976679018,5.304994928187153,4.914423819561196,120.14957454526825,47.949502771072865,1.0907953916124122,1.8798698366383322,9.59931224428847,9.47003685513033,110.62749421208406,45.60288384634632,20,564.0,2023-03-02 19:00:00,1.5754149195067304,2.8100359552780563,8.705916,6.843864531177276,6.211162859168931,97.75834,106.08894,45.948626360224914,1.1752744090097424,2.1282200852436737,5.487521795914267,5.107327196021769,108.87557419676719,48.2577881726577,1.1234884807986707,1.9366411724980448,9.577012975572543,9.454631498125808,102.02265464656969,42.22615370995716,7,565.0,2023-03-02 19:00:00,1.488453888007254,2.6391967579539117,8.897934,7.247956173359659,6.696504344817798,93.5014,100.53699,43.8493404128087,1.0651618076804665,1.919324906525492,5.762706030689918,5.449480017982027,99.14632854508423,46.26357246213555,1.1088824992774913,1.9106171289541456,9.6313756368257,9.506618184002283,99.53875002323687,41.17922253072598
8,34,563.0,2023-03-02 20:00:00,1.5817625069535135,2.8371692993367152,8.636301,6.477532054267761,5.779569618633866,106.09322,114.24904,46.93858969182616,1.2076458527703453,2.1984530833339013,5.175425866904683,4.761882837791978,119.58163658061179,47.47096847518318,1.0952193131019803,1.8874939947818699,9.600360058611257,9.471474377912294,109.03077412702876,45.11441936835658,21,564.0,2023-03-02 20:00:00,1.6238527074499924,2.913752532291966,8.723846,6.475121687432586,5.753828930725673,97.012924,106.47575,46.15435103221533,1.2298388969278566,2.2406314317745006,5.139051241065549,4.709021274350176,110.57127252943849,48.13380288275377,1.1354988483534152,1.957344341868164,9.570975461258866,9.449849856214065,101.13261188462059,41.840386681679135,8,565.0,2023-03-02 20:00:00,1.5146432820457931,2.686425813459552,8.89843,7.213156788948739,6.662144389187367,93.58097,101.007385,44.26880879217625,1.08878097155469,1.9623408161657545,5.745049081864357,5.431765845617925,100.83965052191098,47.055385680112224,1.1233591684304969,1.9355605941742717,9.620794967230193,9.497543023681459,99.20118346738857,41.05395084022328
9,35,563.0,2023-03-02 21:00:00,1.6015765745552282,2.8801002243353446,8.650615,6.298693415001666,5.586017003531327,104.515854,113.72537,46.62315116416442,1.2311794890821801,2.247220070715971,5.01235358406671,4.5998671443604815,119.82655233345474,46.849500585590384,1.0978932241605133,1.892102196084737,9.604455263474527,9.47541577315859,107.6371479306977,44.6200495701213,22,564.0,2023-03-02 21:00:00,1.694419778929151,3.054608657280003,8.74174,6.107546597953241,5.4124644722161035,96.23164,107.96832,46.28570156987905,1.3142028905588343,2.403741804061598,4.85979599418562,4.469508574696835,113.92582236689671,47.35558230283551,1.1452167495127177,1.974095815351891,9.567390566596915,9.44706483463677,100.32926654475418,41.413384322858924,9,565.0,2023-03-02 21:00:00,1.5379941451123575,2.7298390500759266,8.899459,7.163035551134812,6.6011215510081165,93.59375,101.47336,44.65085082431479,1.1108818547624901,2.0033312352236634,5.7082227079949375,5.386209231553061,102.33638962912013,47.70345117515907,1.1350263137848102,1.955663218009054,9.614112695058667,9.491805250909872,98.95346007451082,40.92976027357774
10,36,563.0,2023-03-02 22:00:00,1.634627863513871,2.9471596198263508,8.660236,6.097921049789986,5.402224494813955,103.09682,113.80223,46.161649011387986,1.272740150061416,2.3279044098809916,4.859943549504104,4.470723329268386,120.79855075904047,45.83477674000357,1.099085645500803,1.8941572074346298,9.611043522352439,9.481319377685118,106.42101049591392,44.14171009975722,23,564.0,2023-03-02 22:00:00,1.7495478829260174,3.1586843732483763,8.760586,5.959548329840368,5.310874458384074,95.39889,109.34566,46.35943254938988,1.3792559375211921,2.524358728428958,4.786473929081542,4.432673362803897,116.84122348306491,46.70080805447859,1.1522626312619584,1.986241329013439,9.568033810743627,9.44792767137248,99.55787318046444,41.00635333393511,10,565.0,2023-03-02 22:00:00,1.5670993989785744,2.7909948861273963,8.908393,6.970617869449845,6.3305003463357306,93.57939,102.17439,45.24028921876431,1.1435981948052387,2.0697358677453086,5.52127312733766,5.142019059931903,104.15512978703782,48.5165079585286,1.1433542971771375,1.9700124278932336,9.612128218920871,9.490234550293595,98.7772459365315,40.769694750610824
11,37,563.0,2023-03-02 23:00:00,1.676992237275844,3.029396048500507,8.663927,5.932581682261856,5.273810231002458,101.810814,114.29263,45.47015910591327,1.3265234073847332,2.4289580133741167,4.764984287540239,4.406130278137273,122.0948417037954,44.46013365575058,1.0990035882173808,1.8935956530997067,9.620538847732801,9.489532193234139,105.35447776233002,43.70005873738431,24,564.0,2023-03-02 23:00:00,1.7959703176605613,3.245050209263755,8.7785845,5.86680302051683,5.251993519942082,94.68537,110.56499,46.18339822714769,1.434201298086217,2.6254033858848085,4.754521045497386,4.423434273368462,119.22619348759895,45.86742993070064,1.1568322169203442,1.994118265785408,9.572653173861342,9.452221125833423,98.90913814376893,40.6208196099305,11,565.0,2023-03-02 23:00:00,1.6494607095835097,2.967982765822741,8.917829,6.286871285724054,5.548068283363905,90.53424,104.674545,46.50843682067005,1.2494266747086802,2.2837709304231226,4.925855041752621,4.509617500298867,109.26887515146535,49.084185141507476,1.1490585304181,1.9798408864944232,9.613397326478387,9.491474264431742,98.62374679085673,40.577849762468645
12,38,563.0,2023-03-03 00:00:00,1.7342268349078036,3.1376533244002824,8.664101,5.776801907380842,5.164148535847209,100.69325,115.47662,44.67053301801413,1.3988873018419898,2.5628585487128666,4.701431788720321,4.372649495474393,124.08362718840326,42.88509547248637,1.0975394807980738,1.8910729794027374,9.634071271079701,9.501098961793284,104.4538536285641,43.31289099005332,25,564.0,2023-03-03 00:00:00,1.854768641627976,3.354638152289646,8.786843,5.762995748130001,5.1862808686793525,94.15999,112.20462,45.38864254351403,1.5057380486409897,2.7563562914304334,4.7294369763103665,4.420213380827598,121.72448903807347,44.22447197100765,1.1586686070838101,1.997283788939513,9.57910034160286,9.457806251181461,98.4566347005937,40.2285087606236,12,565.0,2023-03-03 00:00:00,1.7671584872217105,3.1954765090563586,8.928762,5.845399419312089,5.20486242556893,90.638054,109.61461,47.306077408876206,1.3988514994621328,2.564179154651569,4.68110627711031,4.344662987236929,118.20436010139363,47.82300322758507,1.1518234678390298,1.9846049050449521,9.620547846104788,9.498031331746343,98.552833313212,40.40613812648984
0,26,563.0,2023-03-03 00:00:00,1.7342268349078036,3.1376533244002824,8.664101,5.776801907380842,5.164148535847209,100.69325,115.47662,44.67053301801413,1.3988873018419898,2.5628585487128666,4.701431788720321,4.372649495474393,124.08362718840326,42.88509547248637,1.0975394807980738,1.8910729794027374,9.634071271079701,9.501098961793284,104.4538536285641,43.31289099005332,13,564.0,2023-03-03 00:00:00,1.854768641627976,3.354638152289646,8.786843,5.762995748130001,5.1862808686793525,94.15999,112.20462,45.38864254351403,1.5057380486409897,2.7563562914304334,4.7294369763103665,4.420213380827598,121.72448903807347,44.22447197100765,1.1586686070838101,1.997283788939513,9.57910034160286,9.457806251181461,98.4566347005937,40.2285087606236,0,565.0,2023-03-03 00:00:00,1.7671584872217105,3.1954765090563586,8.928762,5.845399419312089,5.20486242556893,90.638054,109.61461,47.306077408876206,1.3988514994621328,2.564179154651569,4.68110627711031,4.344662987236929,118.20436010139363,47.82300322758507,1.1518234678390298,1.9846049050449521,9.620547846104788,9.498031331746343,98.552833313212,40.40613812648984
1,27,563.0,2023-03-03 01:00:00,1.769072050052732,3.2006970986852883,8.662893,5.74968008374608,5.167464433670876,99.75449,116.583374,44.3522593831053,1.443759909344333,2.6431431447573304,4.731149336043479,4.417348324525501,125.84808797287232,42.14647034304459,1.09409843152611,1.8847245520720786,9.652845102921829,9.517134861830003,103.73807850496178,42.97573382908698,14,564.0,2023-03-03 01:00:00,1.8805825971747165,3.3990688561792415,8.790251,5.787438090621831,5.23062474988301,93.658455,113.07924,44.93902631767314,1.5379511540897455,2.812203425392572,4.790826907055064,4.488623515043096,123.01776075515619,43.41810286556876,1.1574726203619763,1.9947809483653955,9.590018905459736,9.46716092861554,98.06518740525229,39.9192345771229,1,565.0,2023-03-03 01:00:00,1.8454052661124505,3.3377030283967666,8.945673,5.763168358767359,5.190848589222783,90.869446,114.2946,47.5916832220401,1.4967248892622174,2.7401080366871406,4.719293974980304,4.4190443698460244,125.84265065917583,46.55497693476212,1.1507151864772858,1.9826953236827893,9.633571162033734,9.509855287541649,98.59911054894587,40.200016607054
2,28,563.0,2023-03-03 02:00:00,1.8008300832684072,3.258155382970732,8.660901,5.722496285569051,5.162295490173415,98.93924,117.763214,44.05736122567182,1.4849698102613955,2.7170887733057607,4.7532553106082664,4.448925008253136,127.54647900604817,41.48176540736109,1.089558918705661,1.8764857404388535,9.677005597160765,9.537796403923684,103.17850715908588,42.688870719220375,15,564.0,2023-03-03 02:00:00,1.9175982364767972,3.4663581811499835,8.791238,5.760450097473392,5.221964257977239,93.16823,114.10423,44.2989180371347,1.5844877316347004,2.8959422405069604,4.813122636211663,4.516972713117245,124.32937485158169,42.344339946763725,1.1547028876390053,1.990007608615796,9.604904168779267,9.479898899499823,97.6934360717218,39.69515523102507,2,565.0,2023-03-03 02:00:00,1.89607358319855,3.428966641727481,8.957265,5.734687867771655,5.191454621056488,91.11919,117.10614,47.08854225341113,1.5600272602681289,2.853366681751571,4.761124776889326,4.470794310502104,129.7763078989724,45.18101510232814,1.1481710725639838,1.977871595539921,9.6473460729559,9.522080396105759,98.64666543728228,39.981742043065886
3,29,563.0,2023-03-03 03:00:00,1.8206150888864079,3.2935902316998256,8.660146,5.721557928072553,5.173617995608524,98.23034,118.824585,43.972701149977325,1.5115232323866243,2.764136448852359,4.783651903288741,4.483162798940303,129.07513252017029,41.141189263126215,1.0845739847805576,1.8674822661613828,9.706412130009836,9.562978653845775,102.7549222784115,42.45953763407006,16,564.0,2023-03-03 03:00:00,1.9465840984420602,3.518363615024689,8.78747,5.759284399985521,5.234953809429882,92.837036,115.11182,43.768160942534855,1.6220110496175797,2.9625650949178524,4.852188483817216,4.5591177497785065,125.53628167774778,41.50089292362584,1.150245704054239,1.9818864001405743,9.62297673585708,9.495197168718262,97.47459564988026,39.501263727952036,3,565.0,2023-03-03 03:00:00,1.9486857534509072,3.5252769250332006,8.962681,5.693599596641296,5.172432410888647,91.44648,119.2336,45.97134148517314,1.6249044487480553,2.9706461464293454,4.785030174599374,4.500410474694021,132.07571274857025,43.41474283294749,1.1456720870812247,1.973566773268987,9.661186752764344,9.534124063549982,98.7945236599426,39.832858474133126
4,30,563.0,2023-03-03 04:00:00,1.8348980986311196,3.3190643525633314,8.658615,5.721785004976281,5.180211240397459,97.60054,119.760025,43.93009863638688,1.531168414929299,2.7990162659823934,4.806121946853763,4.506605569605078,130.39412871025152,40.89004271770842,1.0797200478052178,1.8587069414452861,9.74030467771379,9.591942561200218,102.44698666403187,42.281633853047865,17,564.0,2023-03-03 04:00:00,1.9633990532376495,3.5483608607831942,8.778236,5.762358074093369,5.243847421098994,92.55702,115.90468,43.46981604353804,1.645138138509368,3.003376125367428,4.880845867197501,4.58691553446613,126.5122170470047,41.00267151728841,1.1451661426047635,1.972695219166271,9.643893282709392,9.512739585616158,97.34845464696303,39.35615269235498,4,565.0,2023-03-03 04:00:00,1.9997238860073783,3.6176076410963156,8.971932,5.670490922892621,5.169611168455076,91.80665,121.45035,44.915742015432635,1.6879859628487373,3.083942321082956,4.821489808377337,4.541416952109129,134.38464549292655,41.75654795267195,1.141686420806119,1.9662619908984496,9.678549274186524,9.549144891494855,99.03114831873367,39.71677145280135
5,31,563.0,2023-03-03 05:00:00,1.8465586546692223,3.3394210461877925,8.654755,5.730949107075477,5.194038200685012,97.0386,120.46619,43.7968970955512,1.5470684674129933,2.8267535023139745,4.831888816021723,4.532925882517016,131.30444197162518,40.60522421082714,1.0756707936401948,1.851319093346687,9.778031833798533,9.624098495753739,102.2422964101992,42.15142191156934,18,564.0,2023-03-03 05:00:00,1.9783654130591706,3.5750102072430012,8.760217,5.762450034417352,5.249186178656707,92.36379,116.740204,43.279678826307645,1.6657751732950754,3.0398856943983046,4.902845432968542,4.6088318374074575,127.54706525069153,40.63168963573197,1.1404287021860753,1.9645343718295045,9.667021876133695,9.531980698834548,97.3090164235079,39.247266496459055,5,565.0,2023-03-03 05:00:00,2.0311302704557233,3.6732107889223595,8.97715,5.681744577290158,5.191964383659838,92.034836,123.03053,44.204120158551056,1.7280049505165542,3.154356727263159,4.870892868218851,4.590788753803947,135.98644505067222,40.679107734699116,1.1367665620022502,1.9573504667217074,9.696273760269285,9.564046749818173,99.22389712430098,39.61808827234701
6,32,563.0,2023-03-03 06:00:00,1.8545392829482945,3.3527412429897954,8.645548,5.755491656447339,5.220448594755922,96.53746,121.00227,43.704832175440444,1.5577099546016235,2.8445801407009204,4.865682892833506,4.56592074171278,131.9608905269394,40.42415078726207,1.0729849899190236,1.8462792608282226,9.81896776199052,9.658901561942688,102.13077003786506,42.067094150550304,19,564.0,2023-03-03 06:00:00,1.9936524621101315,3.6026347077700813,8.7325535,5.755749252501562,5.2466270756174165,92.3488,117.74123,43.13528652975017,1.6866496448750348,3.0773871573666858,4.916979927525326,4.622633353547532,128.78644333460102,40.28814809378404,1.1357287658703308,1.9560014585476682,9.693341646320272,9.553864663655336,97.39949972743156,39.15625131626353,6,565.0,2023-03-03 06:00:00,2.0858979341123756,3.773501110724897,8.967763,5.644534885525737,5.169340139170292,92.277885,124.92546,43.275421770273034,1.7945743349463612,3.2749322572425226,4.887853485784183,4.609237773671751,137.62506784911238,39.38702661239258,1.1329793223153908,1.9508293782093884,9.711307934848671,9.57601953900909,99.51842561721895,39.558858493102576
7,33,563.0,2023-03-03 07:00:00,1.8654821810379987,3.3717755300138417,8.629031,5.769061943077416,5.2337797575282785,96.1307,121.66069,43.64736898216264,1.5709137359044218,2.867871517283062,4.887955524360565,4.586333686820264,132.75914866011377,40.26580004152373,1.0718718698181422,1.8435264578802162,9.863242839662652,9.696529772358026,102.1546406000551,42.035744712195076,20,564.0,2023-03-03 07:00:00,2.0059746140907535,3.624901483571527,8.697781,5.751561864742348,5.245267776776051,92.46759,118.73735,43.002393915993274,1.7034520509851039,3.1074440179330813,4.928442190276839,4.633869040238608,130.02846967627906,39.956198793727644,1.1317308060185174,1.9486796105806763,9.722861605461482,9.578513023999081,97.5880924581424,39.095428241568705,7,565.0,2023-03-03 07:00:00,2.1273756384778384,3.845990272644581,5.8733783,5.677246718278917,5.215307595777385,151.86674,126.572845,42.704838947258544,1.8443877263932211,3.3619224480643473,4.9590975138934725,4.681504087182231,139.00278911935925,38.619694397996916,1.1312807167605565,1.9479046208434831,9.721351770322357,9.582848937377927,99.94443739057235,39.523140113445564
8,34,563.0,2023-03-03 08:00:00,1.8889007483173523,3.4148618479139765,8.600304,5.752139796314827,5.219475997062614,95.84052,122.56154,43.446441377470215,1.5977850797755582,2.91692803767486,4.88901523646975,4.587409050952772,133.75217414894638,39.913434612587245,1.0726131489294302,1.8443805329776584,9.909862526544279,9.7361646874759,102.31611536146983,42.043349178599655,21,564.0,2023-03-03 08:00:00,2.018821964991226,3.648524141667301,8.648888,5.745863232379554,5.2415786930153505,92.678276,119.65019,42.83362651259464,1.719657672481805,3.1367028565960835,4.934964304210967,4.640427495386461,131.12278980433405,39.60431221405006,1.1296898318985193,1.9447284844790942,9.753714774206133,9.604202768836261,97.84538389110207,39.04258401108318,8,565.0,2023-03-03 08:00:00,2.134781448675425,3.8567997943970855,6.019245,5.727423212080208,5.26360265747685,152.4107,127.20224,42.64776008832315,1.8537794422119038,3.376047022117642,5.017288815703377,4.733790799407857,139.52337990962158,38.58001325501126,1.1317213830133375,1.948663385504919,9.7279341927733,9.586127470996642,100.4398739860967,39.48008884623412
9,35,563.0,2023-03-03 09:00:00,1.9129178319602795,3.457897619298023,8.553861,5.7553116451495985,5.228079928954622,95.62093,123.31082,43.1919484852457,1.624232800477311,2.9640747044972606,4.907138266765479,4.607946731433785,134.49393240905823,39.56520675332737,1.075131103248262,1.8478627884705057,9.95898350140923,9.778066639982198,102.56942736738071,42.08135332091927,22,564.0,2023-03-03 09:00:00,2.03929623243438,3.6855263441124406,8.578318,5.741766721576015,5.242335936297221,92.96368,120.51688,42.501924698114664,1.7436950941373575,3.1799309665714555,4.946853063428817,4.653935928250815,132.00037318699844,39.13037586678052,1.1295275161481038,1.944011001757205,9.78546928843915,9.630559570302145,98.16715317191827,38.990879088759065,9,565.0,2023-03-03 09:00:00,2.119698871569516,3.826965678939338,6.2482543,5.785082952398619,5.313112946086594,145.0471,127.06897,42.87087505117825,1.836217321832934,3.3420649339891244,5.062670147291509,4.772381951073364,139.39289264528267,38.950887633364765,1.1338435529954776,1.951878995624495,9.73548764001798,9.590262554322088,100.9261867602896,39.41447664552812
10,36,563.0,2023-03-03 10:00:00,1.9329090158995255,3.49286811015744,6.2897196,5.7699022334597965,5.2441458148917635,142.4747,123.88165,43.02870242111564,1.644927143128799,3.00097257705949,4.928840263970492,4.629948509702026,135.0532583346114,39.35971897210223,1.0793521547818123,1.8546903913499966,10.0098840859024,9.821605346526049,102.90483383451553,42.14894026697343,23,564.0,2023-03-03 10:00:00,2.0458938039800008,3.694966426065496,8.483816,5.783101874060606,5.2840410344386886,93.32001,120.893585,42.30117522231914,1.750472798268473,3.190110441735515,4.989031113741322,4.6953060168584555,132.32641447035994,38.93764497742491,1.1311005851758482,1.9462784399979702,9.819302011225743,9.658738743881399,98.55852348223664,38.96850415546899,10,565.0,2023-03-03 10:00:00,2.1212197579381575,3.829277959787528,6.396515,5.798798657602479,5.3199841298689385,145.10104,126.97824,42.93077326762187,1.8366544129037123,3.3428604753029103,5.0727786574072455,4.7767270895297,139.16807492097104,39.155615077415455,1.1378912871433746,1.9588470532919569,9.743683622304435,9.594960276937947,101.35609881007701,39.32826673593467
11,37,563.0,2023-03-03 11:00:00,1.943790916656497,3.5105645084631383,6.338656,5.810246300956109,5.283091572680965,143.47879,124.25148,42.994390316245365,1.6540217509172257,3.0158093298785364,4.9642972637076594,4.665063496496617,135.44582207405293,39.32856873663869,1.0851081759169974,1.8637182838725703,10.062042958354764,9.86640842263479,103.3348270180116,42.231342108705185,24,564.0,2023-03-03 11:00:00,2.0398874491102683,3.6820372691097143,6.4393086,5.835914921961849,5.329236400211434,139.00137,120.93567,42.32264328823542,1.7412684175134125,3.171459641625564,5.027349397064618,4.728840884870104,132.404429516777,39.02980815080259,1.1348625805078063,1.952308991187588,9.854105110657004,9.687725272078909,98.9907506434246,38.951069185732365,11,565.0,2023-03-03 11:00:00,2.119537497652246,3.8236271811211577,6.506309,5.847313891539894,5.3656887199059655,145.08803,126.6586,43.072656325316245,1.8323146524151075,3.3329503792986124,5.11327934355597,4.81486614986092,138.68309245439704,39.52165508374062,1.1439328074043502,1.9692473562860378,9.752217245895661,9.599848602810441,101.75169091561838,39.24643866767617
12,38,563.0,2023-03-03 12:00:00,1.951349147615601,3.5230222158975804,6.382501,5.846094596128037,5.313117331336117,144.12119,124.521255,42.96469914903534,1.6584320333153229,3.0226691915057518,4.988968386627281,4.687263782115087,135.74560458979337,39.29546908183651,1.0920935955884914,1.8748424099344323,10.115899780255743,9.91307040205185,103.85954063660682,42.31132306356037,25,564.0,2023-03-03 12:00:00,2.0430145093548338,3.6864229128006127,6.5116873,5.865722333779869,5.352137082719856,139.81561,121.14311,42.3545004807134,1.7415616146276414,3.1713645194254445,5.046930689841996,4.744374102836771,132.68738186831615,39.07557966189804,1.1407175870979884,1.9614875254593753,9.889171133526457,9.71693820744473,99.40149080228068,38.91917403968923,12,565.0,2023-03-03 12:00:00,2.1007303911159556,3.786205947703433,6.632494,5.91716162389269,5.426539337670848,144.76881,125.81256,43.38847574785758,1.807366475487182,3.285233647513379,5.158884696650534,4.8554709748863045,137.76011843229222,40.15211192458484,1.1508247271499112,1.9811115974817046,9.765965884891276,9.60956460545014,102.10250375471665,39.16947802178949
0,26,563.0,2023-03-03 12:00:00,1.951349147615601,3.5230222158975804,6.382501,5.846094596128037,5.313117331336117,144.12119,124.521255,42.96469914903534,1.6584320333153229,3.0226691915057518,4.988968386627281,4.687263782115087,135.74560458979337,39.29546908183651,1.0920935955884914,1.8748424099344323,10.115899780255743,9.91307040205185,103.85954063660682,42.31132306356037,13,564.0,2023-03-03 12:00:00,2.0430145093548338,3.6864229128006127,6.5116873,5.865722333779869,5.352137082719856,139.81561,121.14311,42.3545004807134,1.7415616146276414,3.1713645194254445,5.046930689841996,4.744374102836771,132.68738186831615,39.07557966189804,1.1407175870979884,1.9614875254593753,9.889171133526457,9.71693820744473,99.40149080228068,38.91917403968923,0,565.0,2023-03-03 12:00:00,2.1007303911159556,3.786205947703433,6.632494,5.91716162389269,5.426539337670848,144.76881,125.81256,43.38847574785758,1.807366475487182,3.285233647513379,5.158884696650534,4.8554709748863045,137.76011843229222,40.15211192458484,1.1508247271499112,1.9811115974817046,9.765965884891276,9.60956460545014,102.10250375471665,39.16947802178949
1,27,563.0,2023-03-03 13:00:00,1.9816272296827397,3.579300890325108,6.3798785,5.812117455850716,5.27966965723649,144.28194,125.318695,42.430970598638034,1.6890741316561668,3.0797210026291104,4.964169054653609,4.664065873812823,136.58068450668287,38.53547857918144,1.0995815330414167,1.8868123779199861,10.176790105775305,9.96630731713079,104.50928981903297,42.20781630106553,14,564.0,2023-03-03 13:00:00,2.082806663073916,3.760359418197973,6.4645677,5.817826898157926,5.308184010817728,141.36072,122.76477,42.1312273131776,1.7827535515482293,3.247660800075499,5.014409387342672,4.715500366663753,134.72736076411226,38.45741678304922,1.1489693578156377,1.97522447239436,9.93765830455895,9.75901609278948,99.97924122820018,38.91714185279067,1,565.0,2023-03-03 13:00:00,2.1208017355817734,3.8241501722099764,6.7287836,5.892483234803262,5.395936392395209,130.66948,125.29776,43.23899552029395,1.826408938069691,3.3215358367355106,5.136441673149184,4.82861570133451,136.9033506527968,40.15667944832579,1.1598096813965832,1.9961291321776373,9.777577084011188,9.617652439227681,102.19018134159774,39.09642276629296
2,28,563.0,2023-03-03 14:00:00,1.9948313338941794,3.6019333041921637,6.38313,5.833143410406347,5.29859810580258,144.36157,125.781555,42.2202335225179,1.6992895160339443,3.0977424537627845,4.976859288306385,4.6778665042177145,137.086458877298,38.249410773394935,1.1076185763295123,1.899706709406948,10.235824699865368,10.018744094421931,105.19440497447948,42.175900454425715,15,564.0,2023-03-03 14:00:00,2.1145315639400106,3.8159035186551487,6.435774,5.8435413261632645,5.338317622269071,142.46585,123.707855,42.05875727197911,1.8121639555531273,3.2996025877513677,5.043269102880525,4.747794782628544,135.92847127773365,38.1874899833738,1.1620848745427537,1.997313062773623,9.978663536583289,9.794045756212611,100.38652705776838,38.89797617999878,2,565.0,2023-03-03 14:00:00,2.1462371868046217,3.8691207296534986,6.7621174,5.909363668831179,5.416525999104582,130.41815,125.21329,43.32771763119111,1.8507749761740087,3.3644801589945916,5.158522643094459,4.852869290674616,136.63438757815163,40.35327105151215,1.1702633378292306,2.0141207462137065,9.794921746849422,9.630970273246952,102.27567021572295,39.12468816612336
3,29,563.0,2023-03-03 15:00:00,1.9882892719044842,3.588085492858527,6.4067755,5.880926870002339,5.337775118612583,144.421,125.84468,42.322662910097726,1.6870108581040288,3.0741536949654935,4.998392184177522,4.698134016161044,137.43227685682632,38.31375611475352,1.1140687778749159,1.9098622082844634,10.297104637999526,10.074312580471718,105.63697082473365,42.18920611118856,16,564.0,2023-03-03 15:00:00,2.137475125060037,3.8551021795811367,6.4597993,5.887700209392588,5.380102344466942,143.07022,124.03137,42.20937392179416,1.829987217419496,3.330392029519441,5.079437024554107,4.782928048238449,136.44004014573167,38.29516989937363,1.178143113224395,2.0239787763807993,10.013903628075072,9.823956623576796,100.65279170997195,38.91435572061529,3,565.0,2023-03-03 15:00:00,2.1764633278423866,3.9222458481591786,6.7373753,5.927442480056965,5.437319470891,130.82918,125.63963,43.5142088969068,1.8796848028709219,3.4156370638447817,5.181803604911959,4.877611336969747,137.11644164403717,40.544426652433835,1.182057985846435,2.033960553846477,9.822784259902996,9.653877575949025,102.49025683111168,39.213356403705504
4,30,563.0,2023-03-03 16:00:00,1.977323965183181,3.5670752074597845,6.4354053,5.923327977788526,5.367021061026921,144.37947,125.53989,42.52610531034443,1.6688686470024174,3.0407949607529914,5.006885890479667,4.7036085586652785,137.58347374793837,38.463259234883246,1.1211214797480638,1.921034015006057,10.360857421288825,10.132992305543791,105.68260511135176,42.17574694127344,17,564.0,2023-03-03 16:00:00,2.145810427392106,3.868351390784668,6.5144506,5.932385672484548,5.416158206608822,143.20346,123.80704,42.487633427101315,1.8307924925228491,3.33085341851163,5.1028556705159716,4.803045879785264,136.50832014413888,38.587651411331734,1.1937085331386468,2.050243900286839,10.052749457327193,9.857715108049954,100.74260383997515,38.92618935660638,4,565.0,2023-03-03 16:00:00,2.2127313885369335,3.9866763174167557,6.711827,5.938892955441726,5.451136312761489,131.71857,126.387405,43.68521060341784,1.9144968700512188,3.4778221556648394,5.199573871966272,4.896618239483817,138.07908994713378,40.621205418178,1.1957496161037589,2.057053221090337,9.853865329401856,9.679881004536798,102.75711641750291,39.343791100217146
5,31,563.0,2023-03-03 17:00:00,1.9754669265583742,3.563316805147862,6.4595094,5.939641611197378,5.371063795420102,144.14972,125.08484,42.6255569848457,1.6604605969476218,3.0263664649973285,4.995555113879591,4.689575753991357,137.5683506725904,38.48289781575493,1.1297333754569094,1.9348589758264,10.419607983849115,10.188065987027048,105.46269463752344,42.11820555875386,18,564.0,2023-03-03 17:00:00,2.1418679916064094,3.8594517313121117,6.5782757,5.974577329250074,5.446016321116984,142.92708,123.100266,42.75209338600775,1.8175839752611844,3.3064892460593747,5.112841617515735,4.8094659733943255,136.1790627668715,38.88770061458151,1.2076583298782289,2.0737209403334833,10.097680947224802,9.897798405656511,100.62627865209282,38.90797049891261,5,565.0,2023-03-03 17:00:00,2.231729335044815,4.0185492950383415,6.7321153,5.981191853542161,5.4928103063531,132.55339,126.70407,43.97841134467331,1.9286144841872868,3.5016556112224864,5.233555259711307,4.93133378072594,138.7252230733109,40.87906085517355,1.21053919406886,2.082022203778488,9.885489343038813,9.706917235521132,103.00078363037801,39.49941185310663
