Date/Time,%       Time,Hsig,Tm02,Dir,PkDir,Watlev,Hswell,Tp_smoothed,site,site_name,lon,lat,run
2021-06-24 21:00:00,20210624.21,1.3937,5.9104,69.269,37.5,1.0053,0.45398,6.6037,2, Tweed Heads WRB,153.5759896,-28.18178849,20210624_1200
2021-06-24 21:00:00,20210624.21,1.20703,5.7239,60.625,37.5,1.0053,0.30944,6.6452,3, Palm Beach WRB,153.48481,-28.09982,20210624_1200
2021-06-24 21:00:00,20210624.21,1.32616,5.7318,55.214,37.5,1.0053,0.39687,6.6082,4, Tweed Heads Offshore WRB,153.680167,-28.212550,20210624_1200
2021-06-24 22:00:00,20210624.22,1.23747,5.9537,63.004,37.5,1.1291,0.40044,6.8478,0, Brisbane WRB,153.6315552,-27.48715254,20210624_1200
2021-06-24 22:00:00,20210624.22,1.13795,5.8494,68.805,52.5,1.1291,0.33887,6.7801,1, Gold Coast WRB,153.4425023,-27.96396491,20210624_1200
2021-06-24 22:00:00,20210624.22,1.382,5.9125,68.713,37.5,1.1291,0.44575,6.6415,2, Tweed Heads WRB,153.5759896,-28.18178849,20210624_1200
2021-06-24 22:00:00,20210624.22,1.19643,5.7272,59.93,37.5,1.1291,0.304,6.6729,3, Palm Beach WRB,153.48481,-28.09982,20210624_1200
2021-06-24 22:00:00,20210624.22,1.31549,5.7478,54.619,37.5,1.1291,0.40097,6.657,4, Tweed Heads Offshore WRB,153.680167,-28.212550,20210624_1200
2021-06-24 23:00:00,20210624.23,1.22989,5.9849,62.353,37.5,1.0498,0.40502,6.8821,0, Brisbane WRB,153.6315552,-27.48715254,20210624_1200
2021-06-24 23:00:00,20210624.23,1.12654,5.8603,68.392,52.5,1.0498,0.33771,6.8147,1, Gold Coast WRB,153.4425023,-27.96396491,20210624_1200
2021-06-24 23:00:00,20210624.23,1.36978,5.9196,68.265,37.5,1.0498,0.43898,6.6813,2, Tweed Heads WRB,153.5759896,-28.18178849,20210624_1200
2021-06-24 23:00:00,20210624.23,1.18586,5.7356,59.345,37.5,1.0498,0.30019,6.7056,3, Palm Beach WRB,153.48481,-28.09982,20210624_1200
2021-06-24 23:00:00,20210624.23,1.30751,5.7668,54.14,37.5,1.0498,0.4065,6.7008,4, Tweed Heads Offshore WRB,153.680167,-28.212550,20210624_1200
2021-06-25 00:00:00,20210625.0,1.22675,6.0261,61.659,37.5,0.14,0.41113,6.9155,0, Brisbane WRB,153.6315552,-27.48715254,20210625_0000
2021-06-25 00:00:00,20210625.0,1.11524,5.8755,68.019,52.5,0.14,0.3377,6.8524,1, Gold Coast WRB,153.4425023,-27.96396491,20210625_0000
2021-06-25 00:00:00,20210625.0,1.35734,5.9337,67.884,37.5,0.14,0.43359,6.7271,2, Tweed Heads WRB,153.5759896,-28.18178849,20210625_0000
2021-06-25 00:00:00,20210625.0,1.17746,5.7506,58.949,37.5,0.14,0.29836,6.7434,3, Palm Beach WRB,153.48481,-28.09982,20210625_0000
2021-06-25 00:00:00,20210625.0,1.3027,5.7938,53.657,37.5,0.14,0.4135,6.7478,4, Tweed Heads Offshore WRB,153.680167,-28.212550,20210625_0000
2021-06-25 01:00:00,20210625.01,1.22687,6.0654,60.931,37.5,-0.17,0.42005,6.9336,0, Brisbane WRB,153.6315552,-27.48715254,20210625_0000
2021-06-25 01:00:00,20210625.01,1.10453,5.8828,68.126,52.5,-0.17,0.33892,6.8712,1, Gold Coast WRB,153.4425023,-27.96396491,20210625_0000
2021-06-25 01:00:00,20210625.01,1.34676,5.952,67.651,37.5,-0.17,0.43026,6.779,2, Tweed Heads WRB,153.5759896,-28.18178849,20210625_0000
2021-06-25 01:00:00,20210625.01,1.16969,5.7571,58.659,37.5,-0.17,0.29738,6.7645,3, Palm Beach WRB,153.48481,-28.09982,20210625_0000
2021-06-25 01:00:00,20210625.01,1.3023,5.8153,53.107,37.5,-0.17,0.42141,6.7928,4, Tweed Heads Offshore WRB,153.680167,-28.212550,20210625_0000
2021-06-25 02:00:00,20210625.02,1.23109,6.1093,60.043,37.5,-0.48,0.42786,6.9632,0, Brisbane WRB,153.6315552,-27.48715254,20210625_0000
2021-06-25 02:00:00,20210625.02,1.09707,5.8983,68.034,52.5,-0.48,0.34006,6.8973,1, Gold Coast WRB,153.4425023,-27.96396491,20210625_0000
2021-06-25 02:00:00,20210625.02,1.33755,5.958,67.189,37.5,-0.48,0.42599,6.8022,2, Tweed Heads WRB,153.5759896,-28.18178849,20210625_0000
2021-06-25 02:00:00,20210625.02,1.16181,5.7698,58.183,37.5,-0.48,0.29569,6.7946,3, Palm Beach WRB,153.48481,-28.09982,20210625_0000
2021-06-25 02:00:00,20210625.02,1.3042,5.8474,52.526,37.5,-0.48,0.42975,6.8373,4, Tweed Heads Offshore WRB,153.680167,-28.212550,20210625_0000
2021-06-25 03:00:00,20210625.03,1.23436,6.1561,59.281,37.5,-0.7,0.43626,6.9992,0, Brisbane WRB,153.6315552,-27.48715254,20210625_0000
2021-06-25 03:00:00,20210625.03,1.08907,5.9178,67.604,52.5,-0.7,0.34272,6.9226,1, Gold Coast WRB,153.4425023,-27.96396491,20210625_0000
2021-06-25 03:00:00,20210625.03,1.32763,5.9649,66.397,37.5,-0.7,0.41977,6.8341,2, Tweed Heads WRB,153.5759896,-28.18178849,20210625_0000
2021-06-25 03:00:00,20210625.03,1.15702,5.7904,57.706,37.5,-0.7,0.29486,6.8287,3, Palm Beach WRB,153.48481,-28.09982,20210625_0000
2021-06-25 03:00:00,20210625.03,1.3107,5.8909,51.979,37.5,-0.7,0.43554,6.8905,4, Tweed Heads Offshore WRB,153.680167,-28.212550,20210625_0000
2021-06-25 04:00:00,20210625.04,1.22998,6.205,59.05,37.5,-0.77,0.44468,7.0405,0, Brisbane WRB,153.6315552,-27.48715254,20210625_0000
2021-06-25 04:00:00,20210625.04,1.0838,5.9414,67.032,52.5,-0.77,0.34613,6.9494,1, Gold Coast WRB,153.4425023,-27.96396491,20210625_0000
2021-06-25 04:00:00,20210625.04,1.31977,5.9713,65.453,37.5,-0.77,0.41302,6.8622,2, Tweed Heads WRB,153.5759896,-28.18178849,20210625_0000
2021-06-25 04:00:00,20210625.04,1.1557,5.8131,57.218,37.5,-0.77,0.29408,6.8608,3, Palm Beach WRB,153.48481,-28.09982,20210625_0000
2021-06-25 04:00:00,20210625.04,1.31252,5.9291,51.444,37.5,-0.77,0.44611,6.9281,4, Tweed Heads Offshore WRB,153.680167,-28.212550,20210625_0000
2021-06-25 05:00:00,20210625.05,1.21381,6.2677,59.455,37.5,-0.66,0.45277,7.091,0, Brisbane WRB,153.6315552,-27.48715254,20210625_0000
2021-06-25 05:00:00,20210625.05,1.08142,5.9729,66.426,52.5,-0.66,0.35005,6.9806,1, Gold Coast WRB,153.4425023,-27.96396491,20210625_0000
2021-06-25 05:00:00,20210625.05,1.31453,5.9787,64.248,37.5,-0.66,0.4055,6.8925,2, Tweed Heads WRB,153.5759896,-28.18178849,20210625_0000
2021-06-25 05:00:00,20210625.05,1.1557,5.8395,56.555,37.5,-0.66,0.29317,6.8975,3, Palm Beach WRB,153.48481,-28.09982,20210625_0000
2021-06-25 05:00:00,20210625.05,1.30566,5.9672,51.168,32.5,-0.66,0.45378,6.9659,4, Tweed Heads Offshore WRB,153.680167,-28.212550,20210625_0000
2021-06-25 06:00:00,20210625.06,1.19119,6.3433,60.417,37.5,-0.36,0.45849,7.1489,0, Brisbane WRB,153.6315552,-27.48715254,20210625_0000
2021-06-25 06:00:00,20210625.06,1.08062,6.009,65.865,52.5,-0.36,0.355,7.0159,1, Gold Coast WRB,153.4425023,-27.96396491,20210625_0000
2021-06-25 06:00:00,20210625.06,1.30771,5.9819,62.824,37.5,-0.36,0.39654,6.9203,2, Tweed Heads WRB,153.5759896,-28.18178849,20210625_0000
2021-06-25 06:00:00,20210625.06,1.15426,5.8664,55.802,37.5,-0.36,0.29315,6.9346,3, Palm Beach WRB,153.48481,-28.09982,20210625_0000
2021-06-25 06:00:00,20210625.06,1.29101,6.0092,51.267,32.5,-0.36,0.46117,7.0067,4, Tweed Heads Offshore WRB,153.680167,-28.212550,20210625_0000
2021-06-25 07:00:00,20210625.07,1.16891,6.4297,61.621,37.5,0.05,0.46742,7.1993,0, Brisbane WRB,153.6315552,-27.48715254,20210625_0000
2021-06-25 07:00:00,20210625.07,1.07694,6.0427,65.315,52.5,0.05,0.36145,7.0405,1, Gold Coast WRB,153.4425023,-27.96396491,20210625_0000
2021-06-25 07:00:00,20210625.07,1.29919,5.9876,61.634,37.5,0.05,0.38914,6.9494,2, Tweed Heads WRB,153.5759896,-28.18178849,20210625_0000
2021-06-25 07:00:00,20210625.07,1.14807,5.8907,55.08,37.5,0.05,0.2936,6.9677,3, Palm Beach WRB,153.48481,-28.09982,20210625_0000
2021-06-25 07:00:00,20210625.07,1.27447,6.0501,51.8,32.5,0.05,0.46782,7.0461,4, Tweed Heads Offshore WRB,153.680167,-28.212550,20210625_0000
2021-06-25 08:00:00,20210625.08,1.15064,6.5098,62.756,37.5,0.51,0.47288,7.2401,0, Brisbane WRB,153.6315552,-27.48715254,20210625_0000
2021-06-25 08:00:00,20210625.08,1.07049,6.0776,64.981,52.5,0.51,0.36603,7.0751,1, Gold Coast WRB,153.4425023,-27.96396491,20210625_0000
2021-06-25 08:00:00,20210625.08,1.28683,5.9976,60.846,37.5,0.51,0.38365,6.9812,2, Tweed Heads WRB,153.5759896,-28.18178849,20210625_0000
